Date,DJI Adj Close,DJI Volume,NDAQ Adj Close,NDAQ Volume,SPX Adj Close,SPX Volume,RUT Adj Close,RUT Volume,Adj Close,Information Technology Adj Close,Information Technology Volume
2013-11-08,15761.7802734375,101200000,10.152201652526855,2895300,1770.6099853515625,3837170000,1099.969970703125,3837170000,16.320415496826172,76.161376953125,151600
2013-11-11,15783.099609375,58860000,10.146554946899414,2388600,1771.8900146484375,2534060000,1101.5,2534060000,16.273082733154297,76.15235137939453,137900
2013-11-12,15750.669921875,79260000,10.129603385925293,2247300,1767.68994140625,3221030000,1101.469970703125,3221030000,16.303180694580078,76.48600006103516,118800
2013-11-13,15821.6298828125,92450000,10.222848892211914,1975800,1782.0,3327480000,1112.1800537109375,3327480000,16.322614669799805,77.32462310791016,176800
2013-11-14,15876.2197265625,123860000,10.5110502243042,4788000,1790.6199951171875,3139060000,1111.43994140625,3139060000,16.558692932128906,77.02703857421875,224900
2013-11-15,15961.7001953125,126460000,10.477144241333008,5027100,1798.1800537109375,3254820000,1116.199951171875,3254820000,16.459306716918945,77.32462310791016,192800
2013-11-18,15976.01953125,94860000,10.624074935913086,4201800,1791.530029296875,3168520000,1107.2900390625,3168520000,16.259916305541992,76.63928985595703,231000
2013-11-19,15967.0302734375,84570000,10.796428680419922,6402900,1787.8699951171875,3224450000,1101.3800048828125,3224450000,16.28875160217285,76.27861022949219,264400
2013-11-20,15900.8203125,84350000,10.872719764709473,5186100,1781.3699951171875,3109140000,1099.7900390625,3109140000,16.14610481262207,76.0982437133789,237700
2013-11-21,16009.990234375,79000000,10.997047424316406,4430400,1795.8499755859375,3256630000,1119.6199951171875,3256630000,16.33860969543457,76.94589233398438,354700
2013-11-22,16064.76953125,81000000,11.192008972167969,4725300,1804.760009765625,3055140000,1124.9200439453125,3055140000,16.296594619750977,76.86474609375,195500
2013-11-25,16072.5400390625,94040000,11.104418754577637,4119000,1802.47998046875,2998540000,1124.719970703125,2998540000,16.42011833190918,76.7024154663086,422300
2013-11-26,16072.7998046875,107450000,10.960315704345703,2941200,1802.75,3427120000,1134.530029296875,3427120000,16.72297477722168,77.09014892578125,199600
2013-11-27,16097.330078125,65730000,10.917930603027344,2897100,1807.22998046875,2613590000,1141.3299560546875,2613590000,17.116748809814453,77.75748443603516,155700
2013-11-29,16086.41015625,69190000,11.101593017578125,2600700,1805.81005859375,1598300000,1142.8900146484375,1598300000,17.433717727661133,78.11819458007812,172300
2013-12-02,16008.76953125,92590000,11.132675170898438,5028000,1800.9000244140625,3095430000,1129.1199951171875,3095430000,17.281980514526367,77.76647186279297,236900
2013-12-03,15914.6201171875,103910000,11.028124809265137,3419100,1795.1500244140625,3475680000,1123.780029296875,3475680000,17.75507354736328,77.89270782470703,145800
2013-12-04,15889.76953125,111180000,11.288074493408203,7255200,1792.81005859375,3610540000,1121.3800048828125,3610540000,17.71368980407715,78.13619232177734,202200
2013-12-05,15821.509765625,128080000,10.980091094970703,4959300,1785.030029296875,3336880000,1122.469970703125,3336880000,17.804611206054688,78.06404876708984,132000
2013-12-06,16020.2001953125,98260000,10.985743522644043,6066300,1805.0899658203125,3150030000,1131.3800048828125,3150030000,17.557558059692383,78.60509490966797,139000
2013-12-09,16025.5302734375,91810000,10.994218826293945,3607200,1808.3699951171875,3129500000,1129.4599609375,3129500000,17.75851821899414,78.78544616699219,214400
2013-12-10,15973.1298828125,79420000,10.988567352294922,3248700,1802.6199951171875,3117150000,1119.68994140625,3117150000,17.730934143066406,78.69525909423828,172600
2013-12-11,15843.5302734375,107170000,10.97439193725586,3417300,1782.219970703125,3472240000,1101.5,3472240000,17.599565505981445,77.92877197265625,259300
2013-12-12,15739.4296875,105870000,10.997074127197266,4359000,1775.5,3306640000,1103.27001953125,3306640000,17.573862075805664,77.54105377197266,193300
2013-12-13,15755.3603515625,83180000,10.929033279418945,2909100,1775.3199462890625,3061070000,1107.050048828125,3061070000,17.382305145263672,77.45988464355469,210400
2013-12-16,15884.5703125,101470000,10.977227210998535,3510000,1786.5400390625,3209890000,1119.8499755859375,3209890000,17.478548049926758,78.23538208007812,215900
2013-12-17,15875.259765625,101490000,11.144495010375977,3146400,1781.0,3270030000,1118.8900146484375,3270030000,17.39986228942871,78.397705078125,249700
2013-12-18,16167.9697265625,129620000,11.226710319519043,4835100,1810.6500244140625,4327770000,1133.719970703125,4327770000,17.267555236816406,78.98382568359375,351600
2013-12-19,16179.080078125,94980000,11.187021255493164,2582700,1809.5999755859375,3497210000,1125.449951171875,3497210000,17.069719314575195,79.00186920166016,301000
2013-12-20,16221.1396484375,285190000,11.328770637512207,5100300,1818.3199462890625,5097700000,1146.469970703125,5097700000,17.212697982788086,79.8806381225586,272400
2013-12-23,16294.6103515625,78930000,11.272068977355957,2637900,1827.989990234375,2851540000,1157.219970703125,2851540000,17.873275756835938,80.8559799194336,277300
2013-12-24,16357.5498046875,33640000,11.314598083496094,1044000,1833.3199462890625,1307630000,1161.800048828125,1307630000,17.797401428222656,81.03831481933594,187100
2013-12-26,16479.880859375,50160000,11.33443832397461,1543500,1842.02001953125,1982270000,1162.6500244140625,1982270000,17.679203033447266,81.29354095458984,317700
2013-12-27,16478.41015625,47230000,11.31743335723877,1548600,1841.4000244140625,2052920000,1161.0899658203125,2052920000,17.55975341796875,81.12946319580078,219200
2013-12-30,16504.2890625,54220000,11.291913986206055,1847400,1841.0699462890625,2293860000,1160.5899658203125,2293860000,17.385122299194336,81.04743194580078,291400
2013-12-31,16576.66015625,78760000,11.283411026000977,1666800,1848.3599853515625,2312840000,1163.6400146484375,2312840000,17.588911056518555,81.62171936035156,428500
2014-01-02,16441.349609375,80960000,11.113308906555176,3153900,1831.97998046875,3080600000,1150.719970703125,3080600000,17.341543197631836,80.78307342529297,358100
2014-01-03,16469.990234375,72770000,11.277739524841309,3666900,1831.3699951171875,2774270000,1156.0899658203125,2774270000,16.960622787475586,80.50959777832031,829500
2014-01-06,16425.099609375,89380000,11.306092262268066,4575000,1826.77001953125,3294850000,1147.1600341796875,3294850000,17.053110122680664,80.28172302246094,386300
2014-01-07,16530.939453125,81270000,11.359957695007324,2751900,1837.8800048828125,3511750000,1157.6300048828125,3511750000,16.93115234375,81.09302520751953,317000
2014-01-08,16462.740234375,103260000,11.391141891479492,5144700,1837.489990234375,3652140000,1157.4599609375,3652140000,17.038375854492188,81.19329071044922,347600
2014-01-09,16444.759765625,83990000,11.408149719238281,2499600,1838.1300048828125,3581150000,1158.3499755859375,3581150000,16.820791244506836,80.81040954589844,581900
2014-01-10,16437.05078125,85190000,11.31743335723877,3164100,1842.3699951171875,3335710000,1164.530029296875,3335710000,16.708553314208984,80.9562759399414,394600
2014-01-13,16257.9404296875,111680000,11.099132537841797,3218100,1819.199951171875,3591350000,1148.0899658203125,3591350000,16.7960262298584,80.05382537841797,316500
2014-01-14,16373.8603515625,98610000,11.26640510559082,2509500,1838.8800048828125,3353270000,1163.4300537109375,3353270000,17.13023567199707,81.54878997802734,289800
2014-01-15,16481.939453125,101130000,11.20403003692627,3200100,1848.3800048828125,3777800000,1171.3499755859375,3777800000,17.474163055419922,82.50592803955078,342300
2014-01-16,16417.009765625,87370000,11.33443832397461,5581800,1845.8900146484375,3491310000,1173.1300048828125,3491310000,17.376659393310547,82.5241470336914,254300
2014-01-17,16458.560546875,184970000,11.260730743408203,3128400,1838.699951171875,3626120000,1168.4300537109375,3626120000,16.950902938842773,82.03191375732422,354100
2014-01-21,16414.439453125,111570000,11.170011520385742,3636300,1843.800048828125,3782470000,1175.719970703125,3782470000,17.214258193969727,82.37830352783203,380900
2014-01-22,16373.33984375,87470000,11.19836139678955,2994900,1844.8599853515625,3374170000,1181.2900390625,3374170000,17.29075813293457,82.50592803955078,279400
2014-01-23,16197.349609375,100540000,10.971561431884766,3659700,1828.4599609375,3972250000,1172.4000244140625,3972250000,17.43716812133789,82.13219451904297,390100
2014-01-24,15879.1103515625,141450000,10.65970516204834,3898800,1790.2900390625,4618450000,1144.1300048828125,4618450000,17.12020492553711,80.40022277832031,496800
2014-01-27,15837.8798828125,127540000,10.580324172973633,3009300,1781.56005859375,4045200000,1127.72998046875,4045200000,17.259092330932617,79.49776458740234,479800
2014-01-28,15928.5595703125,89110000,10.673879623413086,4810500,1792.5,3437830000,1138.239990234375,3437830000,15.879621505737305,79.2333984375,602500
2014-01-29,15738.7900390625,109590000,10.546303749084473,4479000,1774.199951171875,3964020000,1122.449951171875,3964020000,15.69934368133545,78.49504852294922,344700
2014-01-30,15848.6103515625,92100000,10.889342308044434,4325700,1794.18994140625,3547510000,1139.3599853515625,3547510000,15.668937683105469,79.68919372558594,483000
2014-01-31,15698.849609375,137090000,10.815631866455078,4542000,1782.5899658203125,4059690000,1130.8800048828125,4059690000,15.6946439743042,79.7074203491211,336700
2014-02-03,15372.7998046875,151050000,10.526458740234375,4477200,1741.8900146484375,4726040000,1094.5799560546875,4726040000,15.723793983459473,77.9754409790039,442900
2014-02-04,15445.240234375,124110000,10.713570594787598,5815200,1755.199951171875,4068410000,1102.8399658203125,4068410000,15.951407432556152,78.33096313476562,552200
2014-02-05,15440.23046875,105130000,10.815631866455078,4291800,1751.6400146484375,3984290000,1093.5899658203125,3984290000,16.0705509185791,78.34918212890625,426700
2014-02-06,15628.5302734375,106980000,10.730584144592285,4100100,1773.4300537109375,3825410000,1103.9300537109375,3825410000,16.164222717285156,79.33366394042969,444500
2014-02-07,15794.080078125,105780000,10.642696380615234,5739300,1797.02001953125,3775990000,1116.550048828125,3775990000,16.390363693237305,80.42756652832031,279100
2014-02-10,15801.7900390625,84110000,10.634186744689941,5460300,1799.8399658203125,3312160000,1118.72998046875,3312160000,16.683990478515625,80.7283706665039,606100
2014-02-11,15994.76953125,95930000,10.87800121307373,3198600,1819.75,3699380000,1129.1600341796875,3699380000,16.903818130493164,81.53966522216797,796800
2014-02-12,15963.9404296875,77310000,10.940370559692383,2194800,1819.260009765625,3326380000,1132.5400390625,3326380000,16.902557373046875,81.81314086914062,439700
2014-02-13,16027.58984375,99470000,10.968720436096191,1174500,1829.8299560546875,3289510000,1147.7900390625,3289510000,17.170955657958984,82.56976318359375,490100
2014-02-14,16154.3896484375,84060000,10.977227210998535,1772100,1838.6300048828125,3114750000,1149.2099609375,3114750000,17.15707778930664,82.78851318359375,266800
2014-02-18,16130.400390625,91250000,11.08779525756836,3193500,1840.760009765625,3421110000,1161.47998046875,3421110000,17.22015953063965,83.10757446289062,505200
2014-02-19,16040.5595703125,80560000,11.218202590942383,5723100,1828.75,3661570000,1149.0699462890625,3661570000,16.948286056518555,82.65176391601562,406600
2014-02-20,16133.23046875,77720000,11.192689895629883,2873100,1839.780029296875,3404980000,1162.1199951171875,3404980000,16.752113342285156,83.0346450805664,244800
2014-02-21,16103.2998046875,126580000,11.036763191223145,4864800,1836.25,3403880000,1164.6300048828125,3403880000,16.56603240966797,82.81584930419922,306700
2014-02-24,16207.1396484375,244580000,11.090630531311035,3189300,1847.6099853515625,4014530000,1174.550048828125,4014530000,16.638578414916992,83.26253509521484,547000
2014-02-25,16179.66015625,99470000,11.07645320892334,3065700,1845.1199951171875,3515560000,1173.949951171875,3515560000,16.465417861938477,83.05288696289062,305600
2014-02-26,16198.41015625,93980000,10.872331619262695,5139300,1845.1600341796875,3716730000,1181.719970703125,3716730000,16.316869735717773,83.26253509521484,319300
2014-02-27,16272.650390625,97640000,10.892179489135742,4443300,1854.2900390625,3547460000,1187.93994140625,3547460000,16.642351150512695,83.88238525390625,226300
2014-02-28,16321.7099609375,122110000,10.883672714233398,3400500,1859.449951171875,3917450000,1183.030029296875,3917450000,16.59725570678711,83.58158874511719,951500
2014-03-03,16168.0302734375,92760000,10.872331619262695,3977400,1845.72998046875,3428220000,1176.3599853515625,3428220000,16.64519500732422,82.96173858642578,388700
2014-03-04,16395.880859375,96120000,11.289079666137695,4671300,1873.9100341796875,3765770000,1208.6500244140625,3765770000,16.75494956970215,84.32907104492188,689200
2014-03-05,16360.1796875,73980000,11.351449012756348,3225900,1873.81005859375,3392990000,1205.9100341796875,3392990000,16.79027557373047,84.50226593017578,344400
2014-03-06,16421.890625,75900000,11.538564682006836,3736200,1877.030029296875,3360450000,1204.5400390625,3360450000,16.7394962310791,84.44756317138672,234000
2014-03-07,16452.720703125,80690000,11.564079284667969,3948900,1878.0400390625,3564740000,1203.3199462890625,3564740000,16.729721069335938,84.20144653320312,262900
2014-03-10,16418.6796875,68210000,11.416658401489258,3321600,1877.1700439453125,3021350000,1200.5400390625,3021350000,16.744863510131836,83.99177551269531,259300
2014-03-11,16351.25,78150000,11.212535858154297,3683100,1867.6300048828125,3392400000,1187.050048828125,3392400000,16.90791893005371,83.69098663330078,267400
2014-03-12,16340.080078125,77900000,11.206849098205566,3282900,1868.199951171875,3270860000,1191.3699951171875,3270860000,16.9243221282959,83.9644546508789,228900
2014-03-13,16108.8896484375,86160000,11.041871070861816,3516900,1846.3399658203125,3670990000,1176.739990234375,3670990000,16.736345291137695,82.62444305419922,507800
2014-03-14,16065.669921875,85660000,11.186935424804688,5522700,1841.1300048828125,3285460000,1181.4100341796875,3285460000,16.548364639282227,82.20513153076172,433100
2014-03-17,16247.2197265625,88930000,11.300710678100586,2706000,1858.8299560546875,2860490000,1188.22998046875,2860490000,16.61302947998047,83.14399719238281,339800
2014-03-18,16336.1904296875,79140000,10.950852394104004,8816700,1872.25,2930190000,1205.0400390625,2930190000,16.760000228881836,84.37466430664062,286400
2014-03-19,16222.169921875,90110000,10.666411399841309,8130300,1860.77001953125,3289210000,1195.6600341796875,3289210000,16.755584716796875,83.95532989501953,323600
2014-03-20,16331.0498046875,91530000,10.663572311401367,6724500,1872.010009765625,3327540000,1198.969970703125,3327540000,16.67484474182129,84.42021942138672,232600
2014-03-21,16302.76953125,353670000,10.677791595458984,7201800,1866.52001953125,5270710000,1193.72998046875,5270710000,16.806364059448242,83.94620513916016,259800
2014-03-24,16276.6904296875,110620000,10.834233283996582,6426900,1857.43994140625,3409000000,1178.22998046875,3409000000,17.005695343017578,83.49957275390625,1612900
2014-03-25,16367.8798828125,89110000,10.851300239562988,4067100,1865.6199951171875,3200560000,1178.050048828125,3200560000,17.18861961364746,83.95532989501953,636000
2014-03-26,16268.990234375,92770000,10.694859504699707,4579800,1852.56005859375,3480850000,1155.489990234375,3480850000,17.0242977142334,82.73381042480469,585600
2014-03-27,16264.23046875,93650000,10.564017295837402,7452600,1849.0400390625,3733430000,1151.43994140625,3733430000,16.951128005981445,82.25983428955078,471100
2014-03-28,16323.0595703125,86370000,10.444552421569824,5915400,1857.6199951171875,2955520000,1151.81005859375,2955520000,16.932207107543945,82.5606460571289,380400
2014-03-31,16457.66015625,104510000,10.50712776184082,6502800,1872.3399658203125,3274300000,1173.0400390625,3274300000,16.928421020507812,83.43571472167969,290300
2014-04-01,16532.609375,88010000,10.1771821975708,17509200,1885.52001953125,3336190000,1188.699951171875,3336190000,17.083276748657227,84.54784393310547,418900
2014-04-02,16573.0,78120000,10.518506050109863,7057800,1890.9000244140625,3131660000,1192.81005859375,3131660000,17.111661911010742,84.58429718017578,347400
2014-04-03,16572.55078125,77220000,10.364910125732422,7389000,1888.77001953125,3055600000,1181.1199951171875,3055600000,16.99307632446289,83.89151000976562,348900
2014-04-04,16412.7109375,104350000,10.325088500976562,12092700,1865.0899658203125,3583750000,1153.3800048828125,3583750000,16.773242950439453,81.98633575439453,550700
2014-04-07,16245.8701171875,116540000,10.180024147033691,12340200,1845.0400390625,3801540000,1135.780029296875,3801540000,16.509889602661133,81.229736328125,505500
2014-04-08,16256.1396484375,98510000,9.901277542114258,10585800,1851.9599609375,3721450000,1144.239990234375,3721450000,16.508947372436523,81.94988250732422,345700
2014-04-09,16437.1796875,91550000,9.921189308166504,11478600,1872.1800537109375,3308650000,1159.9599609375,3308650000,16.725934982299805,83.27164459228516,314500
2014-04-10,16170.2197265625,112550000,9.924031257629395,12228300,1833.0799560546875,3758780000,1127.6600341796875,3758780000,16.510208129882812,81.07478332519531,382000
2014-04-11,16026.75,119550000,9.889900207519531,11587800,1815.68994140625,3743460000,1111.43994140625,3743460000,16.388147354125977,80.00826263427734,486500
2014-04-14,16173.240234375,90020000,9.787501335144043,5999100,1830.6099853515625,3111540000,1115.3499755859375,3111540000,16.453439712524414,80.74659729003906,405300
2014-04-15,16262.5595703125,97850000,9.707859992980957,8929800,1842.97998046875,3736440000,1119.489990234375,3736440000,16.336111068725586,81.17506408691406,644500
2014-04-16,16424.849609375,94650000,9.878520965576172,6423600,1862.31005859375,3155080000,1131.77001953125,3155080000,16.36922836303711,82.00455474853516,399600
2014-04-17,16408.5390625,136190000,9.95816421508789,5019000,1864.8499755859375,3341430000,1137.9000244140625,3341430000,16.55624771118164,81.9134292602539,475300
2014-04-21,16449.25,79500000,10.091852188110352,4621200,1871.8900146484375,2642500000,1142.31005859375,2642500000,16.752744674682617,82.25983428955078,337500
2014-04-22,16514.369140625,84830000,10.416110038757324,8579700,1879.550048828125,3215440000,1155.6099853515625,3215440000,16.76946258544922,82.78851318359375,201900
2014-04-23,16501.650390625,76830000,10.413264274597168,5671200,1875.3900146484375,3085720000,1147.0799560546875,3085720000,16.550260543823242,82.0410385131836,257500
2014-04-24,16501.650390625,80340000,10.316560745239258,6721500,1878.6099853515625,3191830000,1144.3499755859375,3191830000,17.907087326049805,82.65176391601562,235900
2014-04-25,16361.4599609375,90630000,10.253981590270996,6031500,1863.4000244140625,3213020000,1123.030029296875,3213020000,18.038602828979492,81.33002471923828,243400
2014-04-28,16448.740234375,105510000,10.325088500976562,4933800,1869.4300537109375,4034680000,1117.06005859375,4034680000,18.737199783325195,81.79492950439453,352600
2014-04-29,16535.369140625,71240000,10.381978034973145,6290700,1878.3299560546875,3647820000,1120.8299560546875,3647820000,18.681692123413086,82.414794921875,348200
2014-04-30,16580.83984375,92970000,10.495752334594727,4847700,1883.949951171875,3779230000,1126.8599853515625,3779230000,18.611042022705078,82.70648956298828,234600
2014-05-01,16558.869140625,75630000,10.504286766052246,2664000,1883.6800537109375,3416740000,1125.969970703125,3416740000,18.654876708984375,82.67913055419922,369200
2014-05-02,16512.890625,78910000,10.481531143188477,2789100,1881.1400146484375,3159560000,1128.800048828125,3159560000,18.689577102661133,82.53327178955078,199100
2014-05-05,16530.55078125,70320000,10.438864707946777,2503800,1884.6600341796875,2733730000,1126.300048828125,2733730000,18.953872680664062,82.81584930419922,186500
2014-05-06,16401.01953125,74340000,10.325088500976562,4611300,1867.719970703125,3327260000,1108.010009765625,3327260000,18.747299194335938,81.83138275146484,252400
2014-05-07,16518.5390625,93870000,10.487217903137207,4055100,1878.2099609375,3632950000,1108.550048828125,3632950000,18.681692123413086,81.5670166015625,475400
2014-05-08,16550.970703125,75620000,10.399043083190918,3482700,1875.6300048828125,3393420000,1097.4300537109375,3393420000,18.648391723632812,81.60346221923828,372900
2014-05-09,16583.33984375,74980000,10.344998359680176,5111100,1878.47998046875,3025020000,1107.219970703125,3025020000,18.57068634033203,81.79492950439453,224200
2014-05-12,16695.470703125,71550000,10.475842475891113,2772600,1896.6500244140625,3005740000,1133.6500244140625,3005740000,18.80189323425293,83.16226196289062,226100
2014-05-13,16715.439453125,71340000,10.384820938110352,5731800,1897.449951171875,2915680000,1121.1600341796875,2915680000,18.831388473510742,83.14399719238281,222800
2014-05-14,16613.970703125,71970000,10.390511512756348,4506900,1888.530029296875,2822060000,1103.1400146484375,2822060000,18.834875106811523,82.578857421875,254600
2014-05-15,16446.810546875,106610000,10.302334785461426,4764000,1870.8499755859375,3552640000,1095.989990234375,3552640000,18.674715042114258,82.00455474853516,265600
2014-05-16,16491.310546875,119330000,10.256823539733887,4366800,1877.8599853515625,3173650000,1102.9100341796875,3173650000,18.950321197509766,82.53327178955078,208800
2014-05-19,16511.859375,82180000,10.299489974975586,2038800,1885.0799560546875,2664250000,1114.4300537109375,2664250000,19.17486572265625,83.30812072753906,361300
2014-05-20,16374.3095703125,75150000,10.168646812438965,3264000,1872.8299560546875,3007700000,1097.9000244140625,3007700000,19.178674697875977,82.79766845703125,596600
2014-05-21,16533.060546875,76730000,10.325088500976562,3374100,1888.030029296875,2777140000,1103.6300048828125,2777140000,19.229415893554688,83.45397186279297,157100
2014-05-22,16543.080078125,59250000,10.342158317565918,2182800,1892.489990234375,2759800000,1113.8699951171875,2759800000,19.25986099243164,83.69098663330078,930600
2014-05-23,16606.26953125,61340000,10.367754936218262,2124300,1900.530029296875,2396280000,1126.18994140625,2396280000,19.477436065673828,84.46580505371094,269300
2014-05-27,16675.5,80870000,10.501442909240723,4499400,1911.9100341796875,2911020000,1142.199951171875,2911020000,19.842159271240234,85.40470123291016,240100
2014-05-28,16633.1796875,62480000,10.632283210754395,3212400,1909.780029296875,2976450000,1136.6800537109375,2976450000,19.79077911376953,85.14948272705078,223600
2014-05-29,16698.740234375,55500000,10.726144790649414,3078000,1920.030029296875,2709050000,1140.0699462890625,2709050000,20.15138816833496,85.67816162109375,191300
2014-05-30,16717.169921875,105190000,10.780190467834473,4089000,1923.5699462890625,3263490000,1134.5,3263490000,20.07590103149414,85.55058288574219,181200
2014-06-02,16743.630859375,57560000,10.743212699890137,2627700,1924.969970703125,2509020000,1128.9000244140625,2509020000,19.937938690185547,85.3682632446289,199500
2014-06-03,16722.33984375,67830000,10.822855949401855,3656400,1924.239990234375,2867180000,1126.1500244140625,2867180000,20.219892501831055,85.29532623291016,164900
2014-06-04,16737.529296875,65570000,10.854144096374512,3035100,1927.8800048828125,2793920000,1131.219970703125,2793920000,20.450782775878906,85.54145812988281,229600
2014-06-05,16836.109375,70460000,10.723302841186523,10001100,1940.4599609375,3113270000,1153.93994140625,3113270000,20.53101921081543,86.31627655029297,196800
2014-06-06,16924.279296875,80530000,10.697702407836914,3828600,1949.43994140625,2864300000,1165.2099609375,2864300000,20.47456169128418,86.77208709716797,204500
2014-06-09,16943.099609375,67130000,10.728986740112305,2998200,1951.27001953125,2812180000,1175.8800048828125,2812180000,20.802186965942383,87.04553985595703,446100
2014-06-10,16945.919921875,64560000,10.564017295837402,2375100,1950.7900390625,2702360000,1172.7099609375,2702360000,20.924287796020508,87.20957946777344,205300
2014-06-11,16843.880859375,61860000,10.415508270263672,3503700,1943.8900146484375,2710620000,1166.7099609375,2710620000,20.837703704833984,87.11844635009766,264900
2014-06-12,16734.189453125,72560000,10.509757041931152,4135800,1930.1099853515625,3040480000,1159.4000244140625,3040480000,20.489154815673828,86.37097930908203,216100
2014-06-13,16775.740234375,95220000,10.489762306213379,3277800,1936.1600341796875,2598230000,1162.6800537109375,2598230000,20.264925003051758,86.91790771484375,176400
2014-06-16,16781.009765625,77900000,10.438355445861816,3372300,1937.780029296875,2926130000,1166.8199462890625,2926130000,20.469179153442383,87.03640747070312,697100
2014-06-17,16808.490234375,63530000,10.63827133178711,2723100,1941.989990234375,2971260000,1176.6199951171875,2971260000,20.442535400390625,87.36457061767578,227600
2014-06-18,16906.619140625,73720000,10.821049690246582,3607200,1956.97998046875,3065220000,1183.1300048828125,3065220000,20.464731216430664,87.7748031616211,254700
2014-06-19,16921.4609375,80220000,10.71823501586914,2946300,1959.47998046875,2952150000,1184.030029296875,2952150000,20.393688201904297,87.54690551757812,357900
